position_identifier,symbol,direction,entry_time_text,exit_time_text,volume,initial_risk_amount,native_net_before_external_commission,external_commission,spread_cost,swap_cost,fee_cost,adverse_entry_slippage_cost,adverse_exit_slippage_cost,native_friction,supplementary_multiplier,supplementary_charge,adjusted_cash,adjusted_net_R,exit_reason
204,USDJPY,SELL,2026.05.04 10:05:01,2026.06.01 10:05:01,0.02,47.17693913,-38.410000000000004,0.12,0.24213692205739923,6.72,0.0,0.0,0.025488097058433096,7.107625019115832,0.0,0.0,-38.53,-0.8167125869236104,MONTHLY_REBALANCE_EXIT
212,EURUSD,SELL,2026.06.01 10:05:01,2026.07.06 10:05:00,0.03,49.11,76.58,0.18,0.39,4.85,0.0,0.0,0.0,5.42,0.0,0.0,76.39999999999999,1.55569130523315,MONTHLY_REBALANCE_EXIT
213,GBPUSD,SELL,2026.06.01 10:05:01,2026.07.06 10:05:00,0.02,50.24,25.83,0.12,0.36,1.05,0.0,0.0,0.0,1.53,0.0,0.0,25.709999999999997,0.5117436305732483,MONTHLY_REBALANCE_EXIT
214,AUDUSD,SELL,2026.06.01 10:05:01,2026.07.06 10:05:01,0.02,35.58,49.89,0.12,0.26,0.35,0.0,0.0,0.0,0.73,0.0,0.0,49.77,1.3988195615514336,MONTHLY_REBALANCE_EXIT
215,NZDUSD,SELL,2026.06.01 10:05:02,2026.07.06 10:05:01,0.02,36.12,57.17,0.12,0.32,0.35,0.0,0.020000000000131024,0.0,0.8100000000001311,0.0,0.0,57.050000000000004,1.5794573643410854,MONTHLY_REBALANCE_EXIT
216,USDCAD,BUY,2026.06.01 10:05:02,2026.07.06 10:05:01,0.04,47.74377989,118.62,0.24,0.4925038024190628,3.48,0.0,0.0,0.0,4.212503802419063,0.0,0.0,118.38000000000001,2.4794852915446453,MONTHLY_REBALANCE_EXIT
217,USDCHF,BUY,2026.06.01 10:05:02,2026.07.06 10:05:01,0.02,47.12590774,62.980000000000004,0.12,0.4090606943805288,5.23,0.0,0.0,0.0,5.759060694380529,0.0,0.0,62.86000000000001,1.3338735106559032,MONTHLY_REBALANCE_EXIT
218,USDJPY,BUY,2026.06.01 10:05:02,2026.07.06 10:05:01,0.04,45.58254467,76.95,0.24,0.40135205473438645,8.34,0.0,0.0,0.02508450342101893,9.006436558155405,0.0,0.0,76.71000000000001,1.682881036049013,MONTHLY_REBALANCE_EXIT
229,NZDUSD,SELL,2026.07.06 10:05:04,2026.07.14 15:30:01,0.03,40.26,-45.419999999999995,0.18,0.48,0.09,0.0,0.12000000000012001,0.0,0.8700000000001199,0.0,0.0,-45.599999999999994,-1.1326378539493294,STOP_LOSS_EXIT
230,USDCAD,BUY,2026.07.06 10:05:04,2026.07.15 21:20:34,0.04,53.4038632,-53.22,0.24,0.422006217558272,0.9,0.0,0.0,0.0,1.562006217558272,0.0,0.0,-53.46,-1.001051174889535,STOP_LOSS_EXIT
232,USDJPY,BUY,2026.07.06 10:05:04,2026.07.30 16:55:09,0.04,53.17916225,-48.46,0.24,0.4190572444521135,6.11,0.0,0.39440681830835356,0.0,7.163464062760467,0.0,0.0,-48.7,-0.9157722299395569,STOP_LOSS_EXIT
